"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;Queensland;Beruna;;150.85;-26.6333333;6;
2;Australia;Queensland;Bethania Junction;;153.1666667;-27.6833333;6;
2;Australia;Queensland;Bethania;;153.1666667;-27.6833333;6;
2;Australia;Queensland;Betoota;;140.7333333;-25.7;6;
2;Australia;Queensland;Biboohra;;145.4166667;-16.9333333;6;
2;Australia;Queensland;Biddeston;;151.7166667;-27.5666667;6;
2;Australia;Queensland;Biddleston;;151.7166667;-27.5666667;6;
2;Australia;Queensland;Biggenden;;152.05;-25.5166667;6;
2;Australia;Queensland;Bigriggan;;152.7666667;-28.2166667;6;
2;Australia;Queensland;Bilinga;;153.5166667;-28.1666667;6;
2;Australia;Queensland;Biloela;;150.5;-24.4166667;6;
2;Australia;Queensland;Bilwon;;145.4666667;-16.8666667;6;
2;Australia;Queensland;Bilyana;;145.9166667;-18.1333333;6;
2;Australia;Queensland;Binbee;;147.9333333;-20.3;6;
2;Australia;Queensland;Bindango;;148.55;-36.5833333;6;
2;Australia;Queensland;Bindle;;148.75;-27.6833333;6;
2;Australia;Queensland;Bingera Plantation;;152.2;-24.9333333;6;
2;Australia;Queensland;Bingera;;152.2;-24.9333333;6;
2;Australia;Queensland;Bingham;;152.9166667;-25.4333333;6;
2;Australia;Queensland;Binjour;;151.45;-25.5166667;6;
2;Australia;Queensland;Birdsville;;139.3666667;-25.9;6;
2;Australia;Queensland;Birimgan;;147.45;-22.7;6;
2;Australia;Queensland;Birkalla;;145.95;-17.9166667;6;
2;Australia;Queensland;Birkdale;;153.2166667;-27.4833333;6;
2;Australia;Queensland;Birnam;;151.9166667;-27.4833333;6;
2;Australia;Queensland;Birru;;152.5833333;-27.6;6;
2;Australia;Queensland;Birthamba;;152.1833333;-24.9166667;6;
2;Australia;Queensland;Black Duck Creek;;152.1833333;-27.8333333;6;
2;Australia;Queensland;Black Plains;;151.7833333;-27.9;6;
2;Australia;Queensland;Blackall;;145.4666667;-24.4166667;6;
