Level;Country;State;County;Place;Longitude;Latitude;ZoomLevel;Icon
0;Poland;;;;E19;N52;4;places/flags/POL.gif
1;Poland;Dolnośląskie;;;E16.31;N50.95;6;places/POL/flags/DSL.gif
1;Poland;Kujawsko-Pomorskie;;;E18.50;N53.06;6;places/POL/flags/KUJ.gif
1;Poland;Lubelskie;;;E22.88;N51.27;6;places/POL/flags/LUB.gif
1;Poland;Lubuskie;;;E15.46;N52.24;6;places/POL/flags/LBU.gif
1;Poland;Łódzkie;;;E19.37;N51.62;6;places/POL/flags/LDZ.gif
1;Poland;Małopolskie;;;E20.25;N49.85;6;places/POL/flags/MLP.gif
1;Poland;Mazowieckie;;;E21.19;N52.25;6;places/POL/flags/MAZ.gif
2;Poland;Mazowieckie;Warszawa;;E21.01;N52.23;9;
1;Poland;Opolskie;;;E17.80;N50.58;6;places/POL/flags/OPO.gif
1;Poland;Podkarpackie;;;E22.34;N49.91;6;places/POL/flags/PDK.gif
1;Poland;Podlaskie;;;E22.77;N53.33;6;places/POL/flags/PDL.gif
1;Poland;Pomorskie;;;E18.17;N54.16;6;places/POL/flags/POM.gif
1;Poland;Śląskie;;;E19.00;N50.25;6;places/POL/flags/SLA.gif
1;Poland;Świętokrzyskie;;;E20.79;N50.76;6;places/POL/flags/SKR.gif
1;Poland;Warmińsko-Mazurskie;;;E20.97;N53.80;6;places/POL/flags/WAM.gif
1;Poland;Wielkopolskie;;;E17.44;N52.38;6;places/POL/flags/WLP.gif
1;Poland;Zachodniopomorskie;;;E15.55;N53.59;6;places/POL/flags/ZPM.gif
