"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;South Australia;Glenburnie;;140.85;-37.85;6;
2;Australia;South Australia;Glencoe West;;140.5833333;-37.6666667;6;
2;Australia;South Australia;Glencoe;;140.5833333;-37.6666667;6;
2;Australia;South Australia;Glenelg;;138.5166667;-34.9833333;6;
2;Australia;South Australia;Glenroy;;140.85;-37.25;6;
2;Australia;South Australia;Golden Grove;;138.7333333;-34.7833333;6;
2;Australia;South Australia;Gomersal;;138.8833333;-34.55;6;
2;Australia;South Australia;Goode;;133.75;-31.9666667;6;
2;Australia;South Australia;Goolwa;;138.7833333;-35.5166667;6;
2;Australia;South Australia;Goondooloo;;139.8333333;-34.8666667;6;
2;Australia;South Australia;Gordon;;138.2666667;-32.1166667;6;
2;Australia;South Australia;Grange;;138.4833333;-34.9;6;
2;Australia;South Australia;Green Hills;;138.8;-35.1666667;6;
2;Australia;South Australia;Greenock;;138.9166667;-34.4666667;6;
2;Australia;South Australia;Gumbowie;;138.8666667;-33.0666667;6;
2;Australia;South Australia;Gumeracha;;138.8833333;-34.8333333;6;
2;Australia;South Australia;Gurrai;;140.6;-35.1166667;6;
2;Australia;South Australia;Hackham;;138.5166667;-35.15;6;
2;Australia;South Australia;Hahndorf;;138.8;-35.0333333;6;
2;Australia;South Australia;Halbury;;138.5166667;-34.0833333;6;
2;Australia;South Australia;Halidon;;140.1666667;-34.8833333;6;
2;Australia;South Australia;Hallett;;138.8833333;-33.4;6;
2;Australia;South Australia;Halletts Cove;;138.5;-35.0666667;6;
2;Australia;South Australia;Hamilton;;138.8666667;-34.2166667;6;
2;Australia;South Australia;Hamley Bridge;;138.6833333;-34.3666667;6;
2;Australia;South Australia;Hammond;;138.3166667;-32.5166667;6;
2;Australia;South Australia;Hampden;;139.05;-34.15;6;
2;Australia;South Australia;Happy Valley;;138.5333333;-35.0833333;6;
2;Australia;South Australia;Harrogate;;139.0166667;-34.95;6;
2;Australia;South Australia;Hartley;;139;-35.2;6;
2;Australia;South Australia;Haslam;;134.2;-32.5;6;
2;Australia;South Australia;Hatherleigh;;140.2666667;-37.5;6;
2;Australia;South Australia;Hawker;;138.4166667;-31.8833333;6;
2;Australia;South Australia;Heathfield;;138.7166667;-35.0166667;6;
2;Australia;South Australia;Hergott Springs;;138.0666667;-29.65;6;
2;Australia;South Australia;Hindmarsh Island;;138.8166667;-35.5333333;6;
2;Australia;South Australia;Hindmarsh Valley;;138.6166667;-35.5166667;6;
2;Australia;South Australia;Hindmarsh;;138.8166667;-35.5333333;6;
2;Australia;South Australia;Hoadville;;139.3;-35.2666667;6;
2;Australia;South Australia;Honiton;;137.65;-35.1166667;6;
2;Australia;South Australia;Hope Forest;;138.6166667;-35.2833333;6;
2;Australia;South Australia;Hope Valley;;138.7;-34.8333333;6;
2;Australia;South Australia;Hornsdale;;138.5166667;-33.0666667;6;
2;Australia;South Australia;Houghton;;138.7666667;-34.8333333;6;
2;Australia;South Australia;Howe;;137.95;-34.1666667;6;
2;Australia;South Australia;Hoyleton;;138.55;-34.0333333;6;
2;Australia;South Australia;Humphreys Springs;;138.65;-34.2666667;6;
2;Australia;South Australia;Hynam;;140.85;-36.95;6;
2;Australia;South Australia;Ingalta;;140.8;-34.3833333;6;
2;Australia;South Australia;Ingle Farm;;138.6333333;-34.8333333;6;
2;Australia;South Australia;Inglewood;;138.7666667;-34.8333333;6;
2;Australia;South Australia;Inkerman;;138.25;-34.3166667;6;
2;Australia;South Australia;Inkster;;134.6833333;-32.8166667;6;
2;Australia;South Australia;Inman Valley;;138.45;-35.5;6;
2;Australia;South Australia;Innamincka;;140.7333333;-27.75;6;
2;Australia;South Australia;Inneston;;136.8916667;-35.275;6;
2;Australia;South Australia;Iron Baron;;137.15;-32.9833333;6;
2;Australia;South Australia;Iron Knob;;137.1333333;-32.7333333;6;
2;Australia;South Australia;Ironbank;;138.6833333;-35.05;6;
2;Australia;South Australia;Jabuk;;140.0666667;-35.4;6;
2;Australia;South Australia;Jamestown;;138.6;-33.2;6;
2;Australia;South Australia;Jervois;;139.4333333;-35.2666667;6;
2;Australia;South Australia;Joanna;;140.8333333;-37.1;6;
2;Australia;South Australia;Johnburgh;;138.7;-32.45;6;
2;Australia;South Australia;Julia;;139.0166667;-34.1;6;
2;Australia;South Australia;Jupiter Creek;;138.7666667;-35.1333333;6;
2;Australia;South Australia;Kadina;;137.7166667;-33.9666667;6;
2;Australia;South Australia;Kainton;;137.9;-34.1166667;6;
2;Australia;South Australia;Kakoonie;;139.4666667;-34.7833333;6;
2;Australia;South Australia;Kalangadoo;;140.7;-37.5666667;6;
2;Australia;South Australia;Kalyan;;139.8333333;-34.9333333;6;
2;Australia;South Australia;Kangarilla;;138.65;-35.15;6;
2;Australia;South Australia;Kangaroo Flat;;138.7;-34.55;6;
2;Australia;South Australia;Kanmantoo;;139.0166667;-35.0666667;6;
2;Australia;South Australia;Kapinnie;;135.5166667;-34.15;6;
2;Australia;South Australia;Kapunda;;138.9;-34.35;6;
2;Australia;South Australia;Karawirra;;138.9333333;-34.6166667;6;
2;Australia;South Australia;Karcultaby;;134.9666667;-32.7666667;6;
2;Australia;South Australia;Karkoo;;135.75;-34.0333333;6;
2;Australia;South Australia;Karoonda;;139.9;-35.1;6;
2;Australia;South Australia;Karte;;140.7;-35.0666667;6;
2;Australia;South Australia;Keilira;;140.15;-36.7166667;6;
2;Australia;South Australia;Keilli;;138.1333333;-33.6166667;6;
2;Australia;South Australia;Keith;;140.35;-36.1;6;
2;Australia;South Australia;Kensington and Norwood;;138.65;-34.9166667;6;
2;Australia;South Australia;Kensington;;138.65;-34.9166667;6;
2;Australia;South Australia;Keppoch;;140.5666667;-36.7;6;
2;Australia;South Australia;Kersbrook;;138.85;-34.7833333;6;
2;Australia;South Australia;Keswick;;138.5666667;-34.9333333;6;
2;Australia;South Australia;Ketchowla;;139.2;-33.3;6;
2;Australia;South Australia;Ketehowla;;139.2;-33.3;6;
2;Australia;South Australia;Keyneton;;139.1333333;-34.5666667;6;
2;Australia;South Australia;Ki Ki;;139.8;-35.5833333;6;
2;Australia;South Australia;Kielpa;;136.2166667;-33.5833333;6;
2;Australia;South Australia;Kilkerran;;137.5833333;-34.3333333;6;
2;Australia;South Australia;Kilki;;138.6;-35.5666667;6;
2;Australia;South Australia;Kilroo;;136.0833333;-33.5833333;6;
2;Australia;South Australia;Kimba;;136.4333333;-33.15;6;
2;Australia;South Australia;Kinchina;;139.2;-35.1;6;
2;Australia;South Australia;Kingoonya;;135.3;-30.9;6;
2;Australia;South Australia;Kingscote;;137.6333333;-35.6666667;6;
2;Australia;South Australia;Kingston Park;;138.5166667;-35.05;6;
2;Australia;South Australia;Kingston South East;;139.85;-36.8333333;6;
2;Australia;South Australia;Kingston;;140.35;-34.2333333;6;
2;Australia;South Australia;Kongal;;140.5166667;-36.3166667;6;
2;Australia;South Australia;Kongolia;;139.3666667;-34.65;6;
2;Australia;South Australia;Kongorong;;140.55;-37.9;6;
2;Australia;South Australia;Koolunga;;138.3333333;-33.5833333;6;
2;Australia;South Australia;Koolywurtie;;137.6333333;-34.65;6;
2;Australia;South Australia;Koongawa;;135.8833333;-33.1666667;6;
2;Australia;South Australia;Koonibba;;133.45;-31.9666667;6;
2;Australia;South Australia;Koonunga;;139;-34.3833333;6;
2;Australia;South Australia;Koopamurra;;140.8666667;-37.05;6;
2;Australia;South Australia;Kopi;;135.65;-33.3666667;6;
2;Australia;South Australia;Koppio;;135.85;-34.4166667;6;
2;Australia;South Australia;Korunye;;138.5166667;-34.5166667;6;
2;Australia;South Australia;Kringin;;140.7833333;-34.9833333;6;
2;Australia;South Australia;Krinjin;;140.7833333;-34.9833333;6;
2;Australia;South Australia;Kuitpo Colony;;138.7;-35.2833333;6;
2;Australia;South Australia;Kuitpo;;138.6833333;-35.2333333;6;
2;Australia;South Australia;Kulde;;139.6666667;-35.1666667;6;
2;Australia;South Australia;Kulkami;;140.2833333;-35.1666667;6;
2;Australia;South Australia;Kulpara;;138.0333333;-34.0666667;6;
2;Australia;South Australia;Kurdnatta;;137.7666667;-32.5;6;
2;Australia;South Australia;Kurlana;;140.1833333;-34.3166667;6;
2;Australia;South Australia;Kwinana;;115.7666667;-32.25;6;
2;Australia;South Australia;Kyancutta;;135.5666667;-33.1333333;6;
2;Australia;South Australia;Kybybolite;;140.9166667;-36.8833333;6;
2;Australia;South Australia;Kyeema;;138.6666667;-35.2666667;6;
2;Australia;South Australia;Lake Plains;;139.05;-35.3833333;6;
2;Australia;South Australia;Lalirra;;140.0166667;-34.8833333;6;
2;Australia;South Australia;Lameroo;;140.5166667;-35.3333333;6;
2;Australia;South Australia;Langhorne Creek;;139.0333333;-35.3;6;
2;Australia;South Australia;Largs;;138.4833333;-34.8333333;6;
2;Australia;South Australia;Laura Bay;;133.8333333;-32.2166667;6;
2;Australia;South Australia;Laura;;138.3;-33.1833333;6;
