"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;Western Australia;Burngup;;118.7;-33.0333333;6;
2;Australia;Western Australia;Burracoppin;;118.4833333;-31.3833333;6;
2;Australia;Western Australia;Burran Rock;;118;-31.25;6;
2;Australia;Western Australia;Burtville;;122.65;-28.7833333;6;
2;Australia;Western Australia;Busselton;;115.3333333;-33.65;6;
2;Australia;Western Australia;Byford;;116;-32.2166667;6;
2;Australia;Western Australia;Cadoux;;117.1333333;-30.7833333;6;
2;Australia;Western Australia;Caitup;;121.85;-33.75;6;
2;Australia;Western Australia;Calcarra;;116.4666667;-31.1333333;6;
2;Australia;Western Australia;Calingiri;;116.45;-31.1;6;
2;Australia;Western Australia;Campion;;118.4833333;-31.0333333;6;
2;Australia;Western Australia;Cancanning;;117.5666667;-33.1333333;6;
2;Australia;Western Australia;Canna;;115.85;-28.9;6;
2;Australia;Western Australia;Cannington;;115.95;-32.0166667;6;
2;Australia;Western Australia;Capel;;115.55;-33.5666667;6;
2;Australia;Western Australia;Capercup;;116.7333333;-33.5166667;6;
2;Australia;Western Australia;Carani;;116.4;-30.9833333;6;
2;Australia;Western Australia;Carbarup;;117.7;-34.5166667;6;
2;Australia;Western Australia;Carbine;;120.9;-30.4833333;6;
2;Australia;Western Australia;Carbunup;;115.1833333;-33.7;6;
2;Australia;Western Australia;Cardup;;116;-32.25;6;
2;Australia;Western Australia;Carilla;;116.1333333;-32.0333333;6;
2;Australia;Western Australia;Carinyah;;116.1666667;-32.0833333;6;
2;Australia;Western Australia;Carlecatup;;117.3333333;-33.8333333;6;
2;Australia;Western Australia;Carmel;;116.1;-32.0166667;6;
2;Australia;Western Australia;Carnage;;120.9333333;-30.3833333;6;
2;Australia;Western Australia;Carnamah;;115.8833333;-29.7;6;
2;Australia;Western Australia;Carnarvon;;113.6333333;-24.8666667;6;
2;Australia;Western Australia;Caroling;;117.5;-32.0666667;6;
2;Australia;Western Australia;Caron;;116.3;-29.5833333;6;
2;Australia;Western Australia;Carrabin;;118.6833333;-31.3833333;6;
2;Australia;Western Australia;Carrolup;;117.4333333;-33.75;6;
2;Australia;Western Australia;Cartacup;;119.8166667;-33.5666667;6;
2;Australia;Western Australia;Cartmeticup;;117.5333333;-33.4666667;6;
2;Australia;Western Australia;Caversham;;115.9666667;-31.8833333;6;
2;Australia;Western Australia;Celebration;;121.5833333;-31.0166667;6;
2;Australia;Western Australia;Cervantes;;115.0638889;-30.5005556;6;
2;Australia;Western Australia;Chadoora;;116.2166667;-32.7666667;6;
